,측정일자,도로변구분,측정소명,미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
5469,20221206,전용차로,강변북로,28,0.006,0.041,0.6,0.004
5470,20221206,중앙차로,공항대로,27,0.009,0.038,0.5,0.003
5471,20221206,일반도로,영등포로,27,0.006,0.043,0.6,0.003
5472,20221206,일반도로,신촌로,32,0.006,0.042,0.7,0.003
5476,20221205,중앙차로,강남대로,26,0.012,0.028,0.6,0.004
5477,20221205,경계,항동,16,0.025,0.009,0.2,0.004
5482,20221205,일반도로,한강대로,24,0.017,0.022,0.4,0.004
5483,20221205,일반도로,청계천로,26,0.017,0.023,0.4,0.003
5484,20221205,일반도로,종로,23,0.022,0.019,0.4,0.003
5486,20221205,중앙차로,공항대로,25,0.016,0.025,0.4,0.003
5487,20221205,일반도로,영등포로,21,0.016,0.026,0.4,0.003
5488,20221205,중앙차로,동작대로,25,0.016,0.03,0.5,0.003
5489,20221205,일반도로,시흥대로,19,0.015,0.031,0.4,0.003
5490,20221205,일반도로,화랑로,23,0.017,0.029,0.4,0.003
5491,20221205,전용차로,강변북로,24,0.015,0.027,0.5,0.004
5493,20221205,전용차로,정릉로,23,0.014,0.027,0.4,0.003
5494,20221205,일반도로,홍릉로,22,0.014,0.023,0.4,0.003
5495,20221205,경계,행주,20,0.021,0.013,0.3,0.004
5496,20221205,경계,세곡,22,0.015,0.024,0.5,0.003
5497,20221205,일반도로,신촌로,27,0.014,0.03,0.5,0.004
5498,20221205,일반도로,천호대로,26,0.013,0.03,0.4,0.003
5499,20221205,일반도로,도산대로,21,0.015,0.023,0.6,0.004
5502,20221204,전용차로,정릉로,18,0.022,0.016,0.3,0.002
5505,20221204,경계,항동,14,0.034,0.004,0.2,0.003
5506,20221204,경계,행주,17,0.028,0.003,0.5,0.003
5507,20221204,일반도로,홍릉로,19,0.022,0.014,0.3,0.003
5508,20221204,일반도로,한강대로,22,0.025,0.013,0.4,0.003
5509,20221204,전용차로,강변북로,19,0.021,0.019,0.4,0.004
5510,20221204,일반도로,신촌로,25,0.02,0.019,0.4,0.003
5511,20221204,일반도로,화랑로,17,0.024,0.017,0.3,0.002
5512,20221204,중앙차로,공항대로,19,0.026,0.012,0.3,0.002
5513,20221204,일반도로,영등포로,20,0.023,0.017,0.4,0.003
5514,20221204,중앙차로,동작대로,21,0.026,0.017,0.4,0.002
5515,20221204,일반도로,시흥대로,16,0.022,0.019,0.3,0.003
5516,20221204,중앙차로,강남대로,22,0.02,0.018,0.5,0.003
5517,20221204,일반도로,청계천로,18,0.029,0.011,0.3,0.003
5518,20221204,일반도로,종로,17,0.033,0.009,0.3,0.003
5520,20221204,경계,세곡,20,0.025,0.013,0.4,0.003
5522,20221204,일반도로,도산대로,22,0.022,0.015,0.5,0.003
5524,20221204,일반도로,천호대로,23,0.022,0.019,0.3,0.003
5525,20221203,일반도로,종로,35,0.011,0.031,0.6,0.003
5526,20221203,일반도로,천호대로,37,0.009,0.032,0.5,0.003
5527,20221203,경계,행주,33,0.013,0.026,0.7,0.003
5529,20221203,일반도로,청계천로,35,0.009,0.032,0.5,0.003
5530,20221203,중앙차로,공항대로,32,0.009,0.033,0.5,0.002
5531,20221203,일반도로,영등포로,33,0.009,0.034,0.6,0.003
5532,20221203,중앙차로,동작대로,36,0.013,0.034,0.5,0.003
5533,20221203,일반도로,신촌로,38,0.007,0.037,0.6,0.003
5534,20221203,일반도로,시흥대로,31,0.011,0.041,0.5,0.003
5540,20221203,일반도로,도산대로,39,0.009,0.03,0.6,0.003
5541,20221203,경계,항동,31,0.019,0.014,0.4,0.003
5542,20221203,중앙차로,강남대로,36,0.01,0.03,0.6,0.004
5543,20221203,경계,세곡,36,0.011,0.028,0.6,0.003
5545,20221203,일반도로,한강대로,37,0.01,0.033,0.5,0.003
5546,20221203,일반도로,화랑로,35,0.009,0.035,0.5,0.002
5547,20221203,전용차로,강변북로,32,0.011,0.031,0.6,0.004
5548,20221203,전용차로,정릉로,38,0.007,0.034,0.5,0.003
5549,20221203,일반도로,홍릉로,33,0.008,0.031,0.5,0.003
5550,20221202,경계,행주,20,0.017,0.022,0.5,0.004
5551,20221202,일반도로,화랑로,27,0.008,0.039,0.5,0.003
5552,20221202,전용차로,강변북로,19,0.013,0.031,0.5,0.004
5553,20221202,일반도로,한강대로,27,0.013,0.03,0.5,0.004
5554,20221202,일반도로,도산대로,21,0.012,0.031,0.6,0.003
5555,20221202,일반도로,종로,23,0.013,0.03,0.5,0.003
5556,20221202,전용차로,정릉로,25,0.01,0.033,0.5,0.003
5561,20221202,경계,항동,16,0.02,0.015,0.3,0.004
5564,20221202,중앙차로,공항대로,25,0.014,0.029,0.4,0.002
5565,20221202,일반도로,영등포로,19,0.014,0.03,0.5,0.003
5566,20221202,중앙차로,동작대로,24,0.013,0.035,0.5,0.003
5567,20221202,일반도로,시흥대로,22,0.009,0.044,0.6,0.003
5569,20221202,일반도로,천호대로,27,0.009,0.038,0.5,0.003
5570,20221202,중앙차로,강남대로,26,0.007,0.037,0.6,0.004
5571,20221202,일반도로,홍릉로,21,0.01,0.032,0.4,0.004
5572,20221202,경계,세곡,27,0.011,0.03,0.6,0.003
5573,20221202,일반도로,청계천로,29,0.01,0.034,0.6,0.004
5574,20221202,일반도로,신촌로,23,0.011,0.037,0.5,0.003
5575,20221201,일반도로,홍릉로,22,0.016,0.019,0.4,0.004
5579,20221201,전용차로,강변북로,20,0.018,0.019,0.4,0.004
5580,20221201,전용차로,정릉로,26,0.017,0.02,0.4,0.003
5581,20221201,중앙차로,공항대로,27,0.017,0.021,0.4,0.002
5582,20221201,일반도로,영등포로,22,0.018,0.02,0.4,0.004
5583,20221201,중앙차로,동작대로,26,0.018,0.024,0.4,0.003
5584,20221201,일반도로,시흥대로,20,0.015,0.031,0.4,0.003
5585,20221201,일반도로,화랑로,26,0.017,0.025,0.4,0.003
5586,20221201,일반도로,종로,23,0.025,0.013,0.4,0.003
5587,20221201,중앙차로,강남대로,25,0.013,0.025,0.5,0.004
5588,20221201,일반도로,청계천로,26,0.02,0.018,0.4,0.003
5589,20221201,일반도로,한강대로,27,0.019,0.018,0.4,0.004
5590,20221201,경계,항동,17,0.026,0.008,0.2,0.004
5594,20221201,경계,행주,22,0.023,0.008,0.4,0.003
5595,20221201,경계,세곡,24,0.018,0.019,0.4,0.003
5597,20221201,일반도로,신촌로,24,0.016,0.023,0.4,0.003
5598,20221201,일반도로,천호대로,22,0.02,0.015,0.3,0.002
5599,20221201,일반도로,도산대로,22,0.017,0.02,0.5,0.004
5600,20221130,전용차로,정릉로,25,0.019,0.016,0.4,0.002
5601,20221130,중앙차로,강남대로,30,0.017,0.018,0.4,0.003
5602,20221130,일반도로,시흥대로,21,0.021,0.015,0.3,0.003
5603,20221130,일반도로,도산대로,27,0.02,0.014,0.4,0.003
5604,20221130,중앙차로,동작대로,25,0.023,0.017,0.4,0.002
5605,20221130,경계,항동,20,0.032,0.003,0.1,0.003
5606,20221130,경계,세곡,27,0.023,0.011,0.4,0.002
5607,20221130,일반도로,영등포로,25,0.021,0.015,0.4,0.003
5608,20221130,중앙차로,공항대로,24,0.022,0.013,0.3,0.002
5609,20221130,일반도로,천호대로,29,0.02,0.018,0.3,0.003
5611,20221130,일반도로,홍릉로,25,0.02,0.011,0.3,0.003
5612,20221130,일반도로,신촌로,27,0.017,0.02,0.4,0.003
5614,20221130,일반도로,종로,26,0.029,0.008,0.3,0.003
5617,20221130,경계,행주,23,0.025,0.003,0.3,0.003
5618,20221130,일반도로,청계천로,28,0.023,0.011,0.3,0.002
5620,20221130,일반도로,한강대로,32,0.021,0.012,0.4,0.003
5621,20221130,전용차로,강변북로,26,0.019,0.017,0.4,0.003
5622,20221130,일반도로,화랑로,27,0.021,0.017,0.3,0.002
5625,20221129,경계,세곡,22,0.018,0.019,0.6,0.002
5626,20221129,일반도로,영등포로,23,0.016,0.021,0.5,0.004
5627,20221129,경계,항동,17,0.029,0.006,0.3,0.003
5628,20221129,일반도로,홍릉로,25,0.015,0.019,0.5,0.005
5630,20221129,일반도로,화랑로,22,0.015,0.024,0.5,0.003
5631,20221129,전용차로,강변북로,22,0.014,0.026,0.5,0.003
5632,20221129,중앙차로,동작대로,26,0.019,0.023,0.5,0.003
