"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20230104","경계","항동","28","0.013","0.023","0.8","0.004"
"20230104","일반도로","종로","34","0.01","0.043","0.8","0.004"
"20230104","입체","서울숲","36","0.011","0.04","0.6","0.004"
"20230104","일반도로","화랑로","35","0.008","0.047","0.7","0.003"
"20230104","전용차로","정릉로","39","0.007","0.047","0.8","0.004"
"20230104","전용차로","강변북로","40","0.007","0.047","0.8","0.003"
"20230104","일반도로","홍릉로","33","0.009","0.039","0.6","0.004"
"20230104","중앙차로","강남대로","39","0.006","0.045","0.9","0.005"
"20230104","일반도로","시흥대로","33","0.007","0.049","0.7","0.004"
"20230103","고공","남산","24","0.017","0.024","0.8","0.004"
"20230103","경계","세곡","31","0.011","0.035","0.8","0.004"
"20230103","경계","행주","27","0.018","0.022","0.3","0.004"
"20230103","고공","관악산","22","0.031","0.012","0.3","0.004"
"20230103","고공","북한산","21","0.029","0.007","0.3","0.003"
"20230103","경계","항동","23","0.017","0.017","0.7","0.004"
"20230103","일반도로","종로","30","0.015","0.03","0.6","0.004"
"20230103","일반도로","청계천로","33","0.013","0.028","0.6","0.003"
"20230103","일반도로","한강대로","32","0.015","0.033","0.7","0.004"
"20230103","일반도로","천호대로","36","0.009","0.041","0.7","0.003"
"20230103","일반도로","도산대로","30","0.016","0.034","0.8","0.004"
"20230103","중앙차로","강남대로","33","0.009","0.037","0.8","0.004"
"20230103","일반도로","홍릉로","31","0.011","0.032","0.6","0.004"
"20230103","전용차로","정릉로","35","0.009","0.038","0.6","0.003"
"20230103","전용차로","강변북로","33","0.01","0.04","0.8","0.003"
"20230103","일반도로","화랑로","35","0.01","0.041","0.6","0.003"
"20230103","중앙차로","공항대로","36","0.01","0.035","0.6","0.003"
"20230103","일반도로","영등포로","30","0.013","0.034","0.6","0.004"
"20230103","중앙차로","동작대로","34","0.012","0.037","0.6","0.003"
"20230103","일반도로","시흥대로","28","0.011","0.039","0.6","0.004"
"20230103","일반도로","신촌로","36","0.008","0.039","0.7","0.004"
"20230103","입체","마포아트센터","28","0.017","0.03","0.4","0.004"
"20230103","입체","자연사박물관","24","0.018","0.027","0.2","0.004"
"20230103","입체","서울숲","30","0.015","0.029","0.3","0.004"
"20230103","입체","올림픽공원","28","0.018","0.031","0.8","0.003"
"20230102","전용차로","강변북로","28","0.014","0.03","0.7","0.003"
"20230102","일반도로","시흥대로","22","0.016","0.024","0.4","0.003"
"20230102","중앙차로","동작대로","31","0.016","0.029","0.5","0.003"
"20230102","일반도로","홍릉로","24","0.015","0.023","0.5","0.004"
"20230102","일반도로","영등포로","26","0.015","0.026","0.5","0.003"
"20230102","중앙차로","공항대로","29","0.015","0.024","0.4","0.003"
"20230102","고공","관악산","23","0.026","0.012","0.3","0.004"
"20230102","경계","세곡","29","0.015","0.027","0.6","0.004"
"20230102","고공","북한산","18","0.03","0.005","0.2","0.003"
"20230102","고공","남산","21","0.023","0.015","0.6","0.004"
"20230102","경계","항동","20","0.023","0.011","0.6","0.004"
"20230102","일반도로","화랑로","27","0.016","0.033","0.5","0.003"
"20230102","입체","서울숲","24","0.02","0.018","0.1","0.004"
"20230102","입체","자연사박물관","21","0.025","0.016","0.3","0.004"
"20230102","일반도로","한강대로","28","0.02","0.023","0.6","0.004"
"20230102","입체","마포아트센터","28","0.023","0.019","0.4","0.004"
"20230102","입체","올림픽공원","20","0.025","0.02","0.7","0.003"
"20230102","일반도로","청계천로","25","0.021","0.017","0.4","0.003"
"20230102","중앙차로","강남대로","30","0.014","0.028","0.6","0.004"
"20230102","일반도로","신촌로","34","0.013","0.029","0.5","0.005"
"20230102","일반도로","종로","25","0.021","0.018","0.5","0.004"
"20230102","일반도로","천호대로","30","0.014","0.032","0.5","0.004"
"20230102","경계","행주","22","0.025","0.008","0.3","0.004"
"20230102","전용차로","정릉로","29","0.013","0.03","0.6","0.003"
"20230102","일반도로","도산대로","26","0.017","0.025","0.8","0.004"
"20230101","일반도로","천호대로","57","0.014","0.038","1","0.004"
"20230101","경계","세곡","50","0.021","0.025","0.8","0.004"
"20230101","일반도로","신촌로","66","0.016","0.03","0.7","0.005"
"20230101","일반도로","한강대로","61","0.023","0.028","0.7","0.005"
"20230101","일반도로","청계천로","57","0.023","0.024","0.7","0.004"
"20230101","일반도로","종로","55","0.022","0.026","0.8","0.005"
"20230101","고공","관악산","48","0.035","0.012","0.4","0.005"
"20230101","고공","북한산","49","0.032","0.01","0.4","0.004"
"20230101","고공","남산","54","0.025","0.019","0.8","0.005"
"20230101","경계","항동","45","0.026","0.012","0.8","0.004"
"20230101","일반도로","시흥대로","50","0.02","0.027","0.6","0.004"
"20230101","중앙차로","동작대로","61","0.023","0.027","0.7","0.004"
"20230101","일반도로","영등포로","56","0.02","0.026","0.7","0.004"
"20230101","일반도로","화랑로","50","0.016","0.035","0.7","0.003"
"20230101","전용차로","강변북로","54","0.016","0.032","1","0.003"
"20230101","입체","서울숲","54","0.022","0.024","0.4","0.004"
"20230101","입체","자연사박물관","53","0.026","0.023","0.8","0.004"
"20230101","전용차로","정릉로","56","0.015","0.035","0.8","0.004"
"20230101","중앙차로","공항대로","56","0.024","0.019","0.6","0.003"
"20230101","일반도로","홍릉로","50","0.017","0.028","0.7","0.004"
"20230101","경계","행주","55","0.026","0.013","0.6","0.004"
"20230101","일반도로","도산대로","57","0.019","0.024","1","0.004"
"20230101","중앙차로","강남대로","57","0.02","0.026","0.6","0.004"
"20230101","입체","마포아트센터","0","0.025","0.023","0.7","0.004"
"20230101","입체","올림픽공원","49","0.027","0.026","0.9","0.003"
"20221231","고공","북한산","34","0.016","0.027","0.5","0.003"
"20221231","일반도로","천호대로","45","0.004","0.05","0.9","0.004"
"20221231","일반도로","도산대로","48","0.006","0.046","1.2","0.004"
"20221231","중앙차로","강남대로","43","0.004","0.045","0.9","0.004"
"20221231","일반도로","화랑로","45","0.004","0.05","0.8","0.003"
"20221231","전용차로","강변북로","43","0.005","0.049","1","0.003"
"20221231","전용차로","정릉로","47","0.004","0.051","1","0.004"
"20221231","일반도로","홍릉로","44","0.005","0.046","0.8","0.004"
"20221231","중앙차로","공항대로","41","0.007","0.042","0.7","0.004"
"20221231","일반도로","영등포로","42","0.006","0.046","0.8","0.004"
"20221231","중앙차로","동작대로","45","0.006","0.049","0.9","0.004"
"20221231","일반도로","시흥대로","37","0.007","0.047","0.7","0.004"
"20221231","경계","세곡","44","0.008","0.039","1.1","0.005"
"20221231","경계","행주","43","0.008","0.041","0.6","0.005"
"20221231","고공","관악산","29","0.038","0.008","0.3","0.005"
"20221231","고공","남산","38","0.011","0.036","0.9","0.004"
"20221231","경계","항동","38","0.01","0.022","0.8","0.004"
"20221231","일반도로","종로","45","0.007","0.05","0.9","0.004"
"20221231","일반도로","청계천로","47","0.007","0.043","0.8","0.004"
"20221231","일반도로","한강대로","47","0.009","0.047","0.9","0.005"
"20221231","일반도로","신촌로","48","0.006","0.048","0.9","0.005"
"20221231","입체","올림픽공원","45","0.009","0.043","1","0.003"
"20221231","입체","마포아트센터","43","0.012","0.043","0.9","0.004"
"20221231","입체","자연사박물관","39","0.011","0.041","0.8","0.004"
"20221231","입체","서울숲","45","0.006","0.046","0.6","0.004"
"20221230","고공","북한산","28","0.022","0.019","0.3","0.003"
"20221230","일반도로","영등포로","40","0.011","0.04","0.6","0.004"
"20221230","입체","마포아트센터","38","0.017","0.034","0.6","0.004"
"20221230","입체","올림픽공원","36","0.021","0.033","0.7","0.003"
"20221230","중앙차로","강남대로","40","0.009","0.04","0.9","0.004"
"20221230","일반도로","도산대로","40","0.011","0.036","0.9","0.004"
"20221230","일반도로","시흥대로","38","0.011","0.039","0.6","0.004"
"20221230","경계","항동","35","0.018","0.018","0.7","0.004"
"20221230","일반도로","천호대로","43","0.011","0.042","0.6","0.004"
"20221230","일반도로","화랑로","38","0.01","0.045","0.6","0.003"
"20221230","경계","세곡","40","0.012","0.035","0.7","0.004"
"20221230","고공","관악산","25","0.032","0.014","0.3","0.004"
"20221230","경계","행주","37","0.017","0.023","0.4","0.004"
"20221230","중앙차로","공항대로","40","0.011","0.037","0.6","0.003"
"20221230","전용차로","강변북로","39","0.011","0.041","0.8","0.003"
"20221230","전용차로","정릉로","41","0.009","0.042","0.7","0.004"
"20221230","입체","자연사박물관","34","0.017","0.033","0.7","0.004"
"20221230","입체","서울숲","37","0.015","0.033","0.8","0.004"
"20221230","중앙차로","동작대로","45","0.012","0.04","0.6","0.003"
"20221230","고공","남산","33","0.016","0.028","0.7","0.004"
"20221230","일반도로","한강대로","43","0.015","0.037","0.6","0.004"
"20221230","일반도로","청계천로","37","0.014","0.034","0.6","0.004"
"20221230","일반도로","종로","36","0.014","0.038","0.7","0.004"
"20221230","일반도로","홍릉로","37","0.011","0.037","0.6","0.004"
"20221230","일반도로","신촌로","46","0.008","0.045","0.7","0.005"
"20221229","중앙차로","공항대로","35","0.007","0.04","0.6","0.003"
"20221229","경계","항동","28","0.012","0.021","0.7","0.004"
"20221229","입체","마포아트센터","28","0.018","0.03","0.6","0.004"
"20221229","고공","남산","24","0.018","0.025","0.7","0.004"
"20221229","경계","세곡","33","0.009","0.037","0.8","0.005"
"20221229","입체","서울숲","29","0.014","0.031","0.9","0.004"
"20221229","전용차로","정릉로","30","0.007","0.041","0.6","0.003"
"20221229","고공","북한산","21","0.026","0.011","0.2","0.003"
"20221229","경계","행주","31","0.009","0.034","0.4","0.004"
"20221229","고공","관악산","25","0.028","0.015","0.3","0.005"
"20221229","일반도로","홍릉로","29","0.009","0.034","0.5","0.004"
"20221229","일반도로","화랑로","30","0.009","0.043","0.6","0.003"
"20221229","전용차로","강변북로","32","0.011","0.04","0.7","0.004"
"20221229","중앙차로","동작대로","36","0.01","0.043","0.6","0.003"
"20221229","입체","자연사박물관","23","0.019","0.028","0.7","0.004"
"20221229","일반도로","신촌로","35","0.01","0.042","0.6","0.005"
"20221229","일반도로","영등포로","33","0.009","0.038","0.6","0.004"
"20221229","중앙차로","강남대로","36","0.005","0.041","1.1","0.005"
"20221229","일반도로","시흥대로","31","0.008","0.043","0.6","0.004"
"20221229","일반도로","도산대로","33","0.01","0.037","0.9","0.004"
"20221229","일반도로","천호대로","34","0.008","0.042","0.6","0.004"
"20221229","일반도로","한강대로","33","0.016","0.033","0.6","0.005"
"20221229","일반도로","청계천로","29","0.013","0.03","0.6","0.004"
"20221229","일반도로","종로","29","0.014","0.033","0.6","0.004"
"20221229","입체","올림픽공원","28","0.016","0.034","0.7","0.003"
"20221228","입체","서울숲","36","0.018","0.025","0.9","0.004"
"20221228","고공","남산","30","0.022","0.02","0.6","0.004"
"20221228","고공","북한산","26","0.03","0.009","0.3","0.003"
"20221228","일반도로","도산대로","36","0.013","0.032","0.8","0.004"
"20221228","일반도로","천호대로","43","0.012","0.039","0.7","0.004"
"20221228","일반도로","화랑로","37","0.013","0.039","0.6","0.003"
"20221228","전용차로","강변북로","36","0.012","0.037","0.7","0.004"
"20221228","일반도로","신촌로","43","0.009","0.04","0.6","0.004"
"20221228","전용차로","정릉로","36","0.012","0.035","0.7","0.003"
"20221228","일반도로","홍릉로","34","0.013","0.032","0.7","0.004"
"20221228","중앙차로","공항대로","44","0.012","0.034","0.5","0.003"
"20221228","일반도로","영등포로","36","0.014","0.033","0.6","0.004"
"20221228","경계","세곡","38","0.015","0.029","0.6","0.004"
"20221228","고공","관악산","29","0.031","0.011","0.3","0.004"
"20221228","경계","행주","32","0.02","0.019","0.4","0.004"
"20221228","경계","항동","31","0.02","0.015","0.6","0.004"
"20221228","중앙차로","강남대로","37","0.009","0.035","1","0.004"
"20221228","입체","자연사박물관","29","0.021","0.026","0.4","0.004"
"20221228","입체","마포아트센터","33","0.019","0.029","0.6","0.004"
"20221228","입체","올림픽공원","33","0.023","0.029","0.8","0.003"
"20221228","중앙차로","동작대로","38","0.014","0.035","0.6","0.003"
"20221228","일반도로","시흥대로","32","0.013","0.033","0.5","0.004"
"20221228","일반도로","종로","32","0.018","0.027","0.6","0.004"
"20221228","일반도로","청계천로","34","0.016","0.028","0.5","0.004"
"20221228","일반도로","한강대로","42","0.017","0.034","0.6","0.004"
"20221227","일반도로","신촌로","53","0.004","0.057","1","0.004"
"20221227","일반도로","천호대로","54","0.004","0.054","0.9","0.004"
"20221227","일반도로","청계천로","52","0.007","0.041","0.9","0.004"
"20221227","고공","남산","47","0.01","0.041","0.9","0.004"
"20221227","일반도로","시흥대로","46","0.005","0.06","0.9","0.004"
"20221227","중앙차로","동작대로","51","0.006","0.055","0.9","0.003"
"20221227","일반도로","홍릉로","53","0.005","0.048","0.8","0.004"
"20221227","일반도로","한강대로","54","0.008","0.048","1","0.004"
"20221227","전용차로","정릉로","55","0.004","0.053","1","0.003"
"20221227","전용차로","강변북로","52","0.006","0.052","0.9","0.004"
"20221227","입체","자연사박물관","40","0.01","0.047","0.5","0.005"
"20221227","일반도로","화랑로","50","0.004","0.055","0.9","0.003"
"20221227","경계","항동","43","0.009","0.031","1","0.004"
"20221227","경계","행주","51","0.009","0.043","0.7","0.004"
"20221227","입체","서울숲","45","0.007","0.046","1.2","0.004"
"20221227","일반도로","도산대로","54","0.004","0.051","1.1","0.004"
"20221227","중앙차로","공항대로","51","0.004","0.051","0.9","0.003"
"20221227","일반도로","종로","49","0.008","0.049","0.9","0.004"
"20221227","일반도로","영등포로","51","0.005","0.054","0.9","0.004"
"20221227","경계","세곡","52","0.007","0.049","1.3","0.005"
"20221227","고공","북한산","32","0.027","0.014","0.2","0.003"
"20221227","고공","관악산","28","0.034","0.015","0.3","0.004"
"20221227","입체","마포아트센터","47","0.01","0.05","0.9","0.004"
"20221227","입체","올림픽공원","49","0.009","0.048","1","0.003"
"20221227","중앙차로","강남대로","49","0.003","0.054","1.4","0.005"
"20221226","일반도로","시흥대로","45","0.005","0.052","0.9","0.004"
"20221226","입체","자연사박물관","45","0.007","0.048","0.3","0.005"
"20221226","입체","서울숲","44","0.005","0.044","1.2","0.004"
"20221226","일반도로","화랑로","47","0.005","0.05","0.8","0.003"
"20221226","전용차로","강변북로","51","0.005","0.049","0.9","0.003"
"20221226","전용차로","정릉로","51","0.004","0.049","1","0.003"
"20221226","일반도로","홍릉로","48","0.004","0.046","0.8","0.003"
"20221226","고공","관악산","26","0.034","0.013","0.3","0.004"
"20221226","경계","행주","42","0.011","0.033","0.7","0.004"
"20221226","경계","세곡","48","0.006","0.045","1.4","0.005"
"20221226","일반도로","도산대로","51","0.004","0.047","1.1","0.004"
"20221226","일반도로","종로","52","0.004","0.053","1","0.004"
"20221226","일반도로","청계천로","52","0.004","0.043","1","0.003"
"20221226","일반도로","한강대로","51","0.006","0.048","1","0.004"
"20221226","입체","올림픽공원","48","0.008","0.043","1","0.003"
"20221226","입체","마포아트센터","48","0.008","0.049","0.9","0.004"
"20221226","고공","북한산","34","0.024","0.016","0.3","0.002"
"20221226","일반도로","신촌로","54","0.003","0.055","1","0.004"
"20221226","중앙차로","강남대로","51","0.002","0.05","1.4","0.005"
"20221226","일반도로","천호대로","53","0.003","0.047","1.1","0.003"
"20221226","고공","남산","47","0.006","0.042","0.9","0.004"
"20221226","중앙차로","공항대로","49","0.006","0.045","0.9","0.003"
"20221226","일반도로","영등포로","48","0.005","0.05","0.9","0.003"
"20221226","중앙차로","동작대로","55","0.005","0.052","1","0.003"
"20221226","경계","항동","37","0.009","0.025","0.8","0.004"
"20221225","경계","행주","38","0.016","0.023","0.5","0.004"
"20221225","중앙차로","강남대로","38","0.007","0.038","1.1","0.004"
"20221225","일반도로","도산대로","38","0.011","0.036","1","0.004"
"20221225","일반도로","천호대로","45","0.008","0.044","0.9","0.003"
"20221225","중앙차로","공항대로","39","0.012","0.029","0.7","0.002"
"20221225","일반도로","영등포로","39","0.011","0.036","0.7","0.003"
"20221225","중앙차로","동작대로","41","0.011","0.042","0.8","0.003"
"20221225","일반도로","시흥대로","35","0.011","0.039","0.7","0.003"
"20221225","일반도로","화랑로","40","0.007","0.041","0.8","0.003"
"20221225","전용차로","강변북로","40","0.009","0.041","0.8","0.003"
"20221225","전용차로","정릉로","42","0.008","0.041","0.9","0.003"
"20221225","일반도로","홍릉로","38","0.008","0.038","0.7","0.003"
"20221225","경계","세곡","43","0.011","0.036","1.2","0.004"
"20221225","고공","관악산","28","0.036","0.009","0.3","0.004"
"20221225","고공","북한산","29","0.026","0.012","0.2","0.002"
"20221225","고공","남산","34","0.016","0.029","0.7","0.004"
"20221225","경계","항동","34","0.016","0.018","0.7","0.003"
"20221225","입체","서울숲","41","0.011","0.037","1.1","0.003"
"20221225","입체","자연사박물관","33","0.016","0.033","0.3","0.005"
"20221225","입체","마포아트센터","37","0.016","0.036","0.7","0.004"
"20221225","입체","올림픽공원","38","0.015","0.036","0.9","0.003"
"20221225","일반도로","한강대로","40","0.014","0.04","0.8","0.004"
"20221225","일반도로","청계천로","40","0.012","0.034","0.7","0.003"
"20221225","일반도로","종로","39","0.011","0.038","0.8","0.004"
"20221225","일반도로","신촌로","46","0.008","0.043","0.9","0.004"
"20221224","전용차로","정릉로","32","0.01","0.033","0.6","0.003"
"20221224","입체","자연사박물관","23","0.019","0.023","0.2","0.005"
"20221224","입체","마포아트센터","25","0.019","0.025","0.5","0.003"
"20221224","입체","올림픽공원","24","0.02","0.028","0.5","0.003"
"20221224","고공","남산","24","0.014","0.025","0.4","0.004"
"20221224","일반도로","신촌로","36","0.012","0.03","0.6","0.003"
"20221224","일반도로","도산대로","30","0.012","0.029","0.7","0.004"
"20221224","고공","북한산","20","0.022","0.012","0.2","0.003"
"20221224","일반도로","영등포로","28","0.012","0.03","0.5","0.003"
"20221224","일반도로","홍릉로","30","0.01","0.03","0.5","0.003"
"20221224","일반도로","천호대로","33","0.009","0.037","0.6","0.003"
"20221224","경계","항동","22","0.016","0.014","0.5","0.004"
"20221224","경계","세곡","31","0.014","0.029","0.7","0.003"
"20221224","일반도로","청계천로","29","0.011","0.028","0.5","0.003"
"20221224","경계","행주","25","0.02","0.015","0.3","0.004"
"20221224","중앙차로","공항대로","29","0.013","0.026","0.5","0.002"
"20221224","고공","관악산","26","0.022","0.019","0.3","0.004"
"20221224","일반도로","한강대로","33","0.015","0.029","0.6","0.004"
"20221224","전용차로","강변북로","31","0.014","0.031","0.5","0.004"
"20221224","중앙차로","강남대로","31","0.007","0.034","0.7","0.004"
"20221224","입체","서울숲","29","0.016","0.024","0.7","0.003"
"20221224","중앙차로","동작대로","37","0.013","0.033","0.6","0.003"
"20221224","일반도로","종로","31","0.011","0.031","0.6","0.003"
"20221224","일반도로","시흥대로","29","0.009","0.038","0.5","0.003"
"20221224","일반도로","화랑로","32","0.006","0.042","0.6","0.002"
"20221223","경계","행주","19","0.029","0.003","0.4","0.003"
"20221223","고공","남산","15","0.028","0.009","0.4","0.003"
"20221223","일반도로","홍릉로","19","0.023","0.013","0.3","0.002"
"20221223","전용차로","정릉로","20","0.023","0.017","0.4","0.002"
"20221223","일반도로","한강대로","21","0.027","0.014","0.4","0.003"
"20221223","입체","마포아트센터","18","0.029","0.013","0.3","0.003"
"20221223","일반도로","청계천로","21","0.025","0.011","0.3","0.002"
"20221223","고공","북한산","15","0.034","0.003","0.1","0.002"
"20221223","경계","세곡","20","0.027","0.014","0.4","0.003"
"20221223","고공","관악산","18","0.033","0.006","0.2","0.003"
"20221223","입체","자연사박물관","15","0.032","0.009","0.3","0.004"
"20221223","일반도로","천호대로","23","0.021","0.021","0.4","0.002"
"20221223","입체","서울숲","20","0.028","0.008","0.5","0.003"
"20221223","일반도로","종로","20","0.025","0.01","0.4","0.002"
"20221223","일반도로","영등포로","20","0.023","0.017","0.4","0.003"
"20221223","중앙차로","공항대로","19","0.024","0.015","0.3","0.002"
"20221223","중앙차로","동작대로","20","0.028","0.016","0.4","0.002"
"20221223","일반도로","시흥대로","16","0.023","0.015","0.3","0.002"
"20221223","일반도로","화랑로","20","0.024","0.019","0.3","0.002"
"20221223","일반도로","신촌로","25","0.019","0.022","0.4","0.003"
"20221223","경계","항동","15","0.03","0.005","0.3","0.003"
"20221223","전용차로","강변북로","19","0.022","0.019","0.4","0.003"
"20221223","중앙차로","강남대로","20","0.019","0.02","0.5","0.003"
"20221223","일반도로","도산대로","19","0.022","0.015","0.5","0.003"
"20221223","입체","올림픽공원","15","0.038","0.011","0.3","0.002"
"20221222","경계","세곡","30","0.025","0.014","0.4","0.003"
"20221222","전용차로","강변북로","26","0.019","0.022","0.4","0.003"
"20221222","일반도로","화랑로","27","0.021","0.023","0.4","0.002"
"20221222","입체","올림픽공원","23","0.034","0.012","0.3","0.003"
"20221222","중앙차로","동작대로","32","0.022","0.021","0.4","0.002"
"20221222","고공","남산","22","0.026","0.01","0.5","0.003"
"20221222","경계","항동","23","0.027","0.006","0.3","0.003"
"20221222","일반도로","청계천로","29","0.025","0.013","0.3","0.002"
"20221222","일반도로","종로","29","0.024","0.012","0.4","0.003"
"20221222","경계","행주","28","0.026","0.005","0.4","0.004"
"20221222","일반도로","도산대로","28","0.019","0.018","0.5","0.003"
"20221222","일반도로","천호대로","32","0.021","0.02","0.4","0.003"
"20221222","일반도로","한강대로","28","0.025","0.015","0.4","0.003"
"20221222","일반도로","신촌로","36","0.017","0.024","0.5","0.003"
"20221222","일반도로","영등포로","33","0.019","0.019","0.4","0.003"
"20221222","고공","관악산","27","0.03","0.007","0.2","0.004"
"20221222","중앙차로","공항대로","29","0.019","0.018","0.4","0.002"
"20221222","중앙차로","강남대로","29","0.018","0.021","0.6","0.003"
"20221222","일반도로","홍릉로","28","0.021","0.015","0.4","0.003"
"20221222","고공","북한산","24","0.032","0.004","0.1","0.003"
"20221222","전용차로","정릉로","28","0.021","0.018","0.4","0.002"
"20221222","입체","서울숲","27","0.026","0.01","0.5","0.003"
"20221222","일반도로","시흥대로","28","0.02","0.017","0.3","0.003"
"20221222","입체","자연사박물관","23","0.029","0.011","0.1","0.004"
"20221222","입체","마포아트센터","26","0.026","0.014","0.4","0.003"
"20221221","일반도로","한강대로","48","0.009","0.04","0.7","0.003"
"20221221","고공","남산","41","0.011","0.034","0.6","0.003"
"20221221","고공","북한산","34","0.02","0.019","0.2","0.002"
"20221221","고공","관악산","32","0.034","0.013","0.3","0.004"
"20221221","경계","행주","44","0.01","0.033","0.5","0.004"
"20221221","경계","세곡","45","0.011","0.032","0.7","0.003"
"20221221","중앙차로","강남대로","46","0.008","0.037","0.8","0.004"
"20221221","일반도로","도산대로","48","0.007","0.038","0.9","0.003"
"20221221","일반도로","천호대로","43","0.006","0.044","0.7","0.003"
"20221221","입체","올림픽공원","39","0.01","0.039","0.5","0.003"
"20221221","입체","마포아트센터","43","0.011","0.038","0.6","0.003"
"20221221","일반도로","화랑로","41","0.007","0.042","0.6","0.003"
"20221221","전용차로","강변북로","40","0.008","0.038","0.6","0.003"
"20221221","전용차로","정릉로","50","0.007","0.04","0.7","0.003"
"20221221","입체","자연사박물관","38","0.016","0.032","0.3","0.004"
"20221221","일반도로","홍릉로","44","0.006","0.039","0.6","0.003"
"20221221","입체","서울숲","42","0.01","0.035","0.6","0.003"
"20221221","중앙차로","공항대로","45","0.008","0.039","0.6","0.003"
"20221221","일반도로","영등포로","43","0.008","0.038","0.7","0.003"
"20221221","중앙차로","동작대로","52","0.009","0.044","0.8","0.003"
"20221221","일반도로","시흥대로","43","0.006","0.052","0.7","0.003"
"20221221","일반도로","종로","46","0.007","0.043","0.7","0.004"
"20221221","일반도로","신촌로","45","0.007","0.039","0.7","0.003"
"20221221","일반도로","청계천로","43","0.007","0.036","0.7","0.004"
"20221221","경계","항동","41","0.01","0.022","0.6","0.003"
"20221220","고공","관악산","17","0.033","0.011","0.2","0.004"
"20221220","고공","북한산","18","0.021","0.017","0.1","0.003"
"20221220","고공","남산","28","0.009","0.035","0.7","0.004"
"20221220","경계","세곡","32","0.01","0.036","0.8","0.004"
"20221220","입체","서울숲","35","0.007","0.038","0.5","0.004"
"20221220","경계","항동","28","0.007","0.026","0.6","0.004"
"20221220","입체","자연사박물관","24","0.01","0.038","0.3","0.005"
"20221220","입체","마포아트센터","29","0.009","0.041","0.5","0.004"
"20221220","일반도로","천호대로","36","0.004","0.045","0.7","0.003"
"20221220","일반도로","도산대로","36","0.005","0.043","0.8","0.004"
"20221220","중앙차로","강남대로","33","0.004","0.044","0.9","0.005"
"20221220","입체","올림픽공원","34","0.008","0.04","0.6","0.003"
"20221220","일반도로","화랑로","31","0.005","0.046","0.6","0.003"
"20221220","전용차로","강변북로","35","0.005","0.044","0.6","0.004"
"20221220","전용차로","정릉로","35","0.005","0.043","0.7","0.003"
"20221220","일반도로","홍릉로","34","0.005","0.041","0.6","0.003"
"20221220","일반도로","시흥대로","30","0.004","0.056","0.7","0.004"
"20221220","일반도로","신촌로","35","0.005","0.043","0.6","0.004"
"20221220","중앙차로","동작대로","34","0.006","0.046","0.7","0.003"
"20221220","일반도로","영등포로","31","0.007","0.041","0.6","0.003"
"20221220","중앙차로","공항대로","32","0.005","0.042","0.6","0.003"
"20221220","일반도로","청계천로","40","0.005","0.037","0.7","0.004"
"20221220","일반도로","한강대로","35","0.009","0.041","0.7","0.004"
"20221220","경계","행주","31","0.006","0.04","0.4","0.004"
"20221220","일반도로","종로","37","0.006","0.046","0.7","0.004"
"20221219","경계","세곡","23","0.01","0.033","0.6","0.004"
"20221219","일반도로","홍릉로","23","0.008","0.033","0.5","0.003"
"20221219","전용차로","정릉로","25","0.007","0.038","0.6","0.003"
"20221219","전용차로","강변북로","23","0.01","0.036","0.5","0.004"
"20221219","일반도로","화랑로","25","0.006","0.043","0.6","0.003"
"20221219","입체","올림픽공원","19","0.017","0.029","0.5","0.003"
"20221219","입체","마포아트센터","20","0.018","0.026","0.4","0.003"
"20221219","입체","자연사박물관","17","0.017","0.025","0.1","0.005"
"20221219","입체","서울숲","23","0.013","0.028","0.4","0.004"
"20221219","일반도로","한강대로","25","0.015","0.029","0.6","0.004"
"20221219","일반도로","청계천로","24","0.012","0.026","0.5","0.003"
"20221219","일반도로","종로","23","0.014","0.028","0.5","0.003"
"20221219","일반도로","신촌로","28","0.01","0.038","0.6","0.003"
"20221219","경계","항동","17","0.014","0.016","0.5","0.004"
"20221219","고공","남산","18","0.017","0.022","0.6","0.004"
"20221219","고공","북한산","15","0.026","0.008","0.1","0.003"
"20221219","고공","관악산","16","0.029","0.011","0.2","0.004"
"20221219","경계","행주","21","0.017","0.02","0.3","0.004"
"20221219","일반도로","천호대로","27","0.008","0.04","0.6","0.003"
"20221219","일반도로","도산대로","22","0.011","0.03","0.6","0.004"
"20221219","중앙차로","강남대로","27","0.006","0.036","0.7","0.004"
"20221219","일반도로","시흥대로","19","0.01","0.037","0.5","0.003"
"20221219","중앙차로","동작대로","26","0.012","0.035","0.5","0.003"
"20221219","일반도로","영등포로","21","0.012","0.031","0.5","0.003"
"20221219","중앙차로","공항대로","23","0.011","0.032","0.5","0.003"
"20221218","중앙차로","공항대로","21","0.024","0.011","0.3","0.002"
"20221218","일반도로","천호대로","24","0.022","0.018","0.4","0.003"
"20221218","고공","북한산","16","0.032","0.003","0.1","0.003"
"20221218","고공","관악산","19","0.03","0.006","0.2","0.004"
"20221218","경계","행주","21","0.027","0.003","0.2","0.004"
"20221218","경계","세곡","21","0.026","0.012","0.3","0.003"
"20221218","일반도로","신촌로","29","0.018","0.021","0.4","0.003"
"20221218","일반도로","도산대로","21","0.023","0.014","0.4","0.004"
"20221218","중앙차로","강남대로","21","0.019","0.016","0.4","0.003"
"20221218","입체","서울숲","19","0.027","0.007","0.2","0.004"
"20221218","입체","자연사박물관","16","0.028","0.011","0.1","0.005"
