"msrdt_de","msrrgn_cd","msrrgn_nm","msradm","msrste_nm","pm10","o3","no2","co","so2"
"20200718","999","기타","555553","북한산","44","0.041","0.011","0.6","0.001"
"20200718","108","입체","111143","서울숲","41","0.03","0.029","0.5","0.004"
"20200718","104","동남권","111278","강남대로","39","0.03","0.036","0.8","0.003"
"20200717","108","입체","111192","자연사박물관","34","0.038","0.022","0.4","0.007"
"20200717","999","기타","555556","세곡","41","0.026","0.039","0.5","0.003"
"20200717","999","기타","555550","궁동","37","0.031","0.021","0.4","0.002"
"20200717","103","서남권","111545","시흥대로","44","0.03","0.04","0.6","0.003"
"20200717","100","도심권","111155","종로","41","0.029","0.024","0.5","0.003"
"20200717","100","도심권","111122","한강대로","44","0.024","0.032","0.6","0.004"
"20200717","108","입체","111143","서울숲","32","0.024","0.028","0.4","0.003"
"20200717","103","서남권","111242","동작대로","42","0.029","0.037","0.5","0.003"
"20200717","999","기타","555553","북한산","33","0.032","0.006","0.6","0.002"
"20200717","108","입체","111200","마포아트센터","36","0.042","0.02","0.2","0.003"
"20200717","102","동북권","111162","정릉로","39","0.029","0.031","0.4","0.003"
"20200717","102","동북권","111154","홍릉로","39","0.029","0.035","0.5","0.002"
"20200717","103","서남권","111213","공항대로","38","0.029","0.029","0.4","0.005"
"20200717","100","도심권","111124","청계천로","43","0.027","0.029","0.6","0.004"
"20200717","999","기타","555554","관악산","45","0.026","0.01","0.5","0.006"
"20200717","102","동북권","111276","강변북로","39","0.02","0.046","0.9","0.003"
"20200717","101","서북권","111202","신촌로","40","0.018","0.05","0.8","0.004"
"20200717","104","동남권","111278","강남대로","38","0.023","0.038","0.8","0.003"
"20200717","999","기타","555552","남산","35","0.035","0.029","0.5","0.002"
"20200717","999","기타","555555","행주","38","0.029","0.029","0.5","0.004"
"20200717","104","동남권","111156","천호대로","41","0.026","0.045","0.6","0.003"
"20200717","108","입체","111272","올림픽공원","34","0.03","0.019","0.3","0.004"
"20200717","102","동북권","111277","화랑로","41","0.056","0.033","0.4","0.003"
"20200717","103","서남권","111232","영등포로","37","0.02","0.049","0.6","0.003"
"20200717","104","동남권","111263","도산대로","40","0.024","0.034","0.7","0.003"
"20200716","103","서남권","111213","공항대로","29","0.026","0.027","0.4","0.005"
"20200716","104","동남권","111263","도산대로","29","0.024","0.034","0.6","0.003"
"20200716","102","동북권","111276","강변북로","30","0.015","0.046","0.8","0.003"
"20200716","100","도심권","111122","한강대로","34","0.025","0.03","0.5","0.004"
"20200716","103","서남권","111545","시흥대로","35","0.025","0.038","0.5","0.004"
"20200716","999","기타","555553","북한산","27","0.033","0.009","0.5","0.002"
"20200716","108","입체","111143","서울숲","26","0.023","0.029","0.4","0.004"
"20200716","108","입체","111272","올림픽공원","30","0.029","0.022","0.3","0.004"
"20200716","103","서남권","111232","영등포로","29","0.022","0.043","0.6","0.004"
"20200716","108","입체","111200","마포아트센터","27","0.041","0.021","0.2","0.003"
"20200716","999","기타","555555","행주","30","0.023","0.031","0.5","0.005"
"20200716","102","동북권","111162","정릉로","30","0.023","0.03","0.3","0.003"
"20200716","999","기타","555556","세곡","35","0.025","0.042","0.5","0.003"
"20200716","104","동남권","111156","천호대로","34","0.026","0.044","0.5","0.003"
"20200716","104","동남권","111278","강남대로","30","0.02","0.039","0.7","0.003"
"20200716","102","동북권","111277","화랑로","29","0.038","0.028","0.3","0.003"
"20200716","999","기타","555554","관악산","30","0.029","0.01","0.4","0.006"
"20200716","999","기타","555550","궁동","30","0.026","0.023","0.3","0.002"
"20200716","101","서북권","111202","신촌로","32","0.017","0.045","0.6","0.004"
"20200716","103","서남권","111242","동작대로","32","0.025","0.037","0.4","0.004"
"20200716","100","도심권","111155","종로","29","0.027","0.022","0.4","0.003"
"20200716","100","도심권","111124","청계천로","32","0.025","0.024","0.5","0.004"
"20200716","108","입체","111192","자연사박물관","25","0.037","0.021","0.3","0.006"
"20200716","102","동북권","111154","홍릉로","30","0.025","0.036","0.5","0.002"
"20200716","999","기타","555552","남산","26","0.034","0.028","0.4","0.002"
"20200715","999","기타","555553","북한산","13","0.023","0.006","0.4","0.001"
"20200715","102","동북권","111154","홍릉로","12","0.017","0.022","0.3","0.002"
"20200715","999","기타","555555","행주","15","0.015","0.026","0.4","0.003"
"20200715","102","동북권","111277","화랑로","13","0.019","0.021","0.3","0.003"
"20200715","108","입체","111192","자연사박물관","10","0.025","0.013","0.2","0.006"
"20200715","104","동남권","111156","천호대로","13","0.016","0.023","0.4","0.003"
"20200715","108","입체","111200","마포아트센터","11","0.028","0.013","0.2","0.002"
"20200715","101","서북권","111202","신촌로","13","0.017","0.022","0.4","0.003"
"20200715","108","입체","111272","올림픽공원","9","0.021","0.009","0.1","0.004"
"20200715","102","동북권","111162","정릉로","12","0.017","0.013","0.2","0.003"
"20200715","999","기타","555550","궁동","15","0.019","0.016","0.3","0.002"
"20200715","103","서남권","111232","영등포로","14","0.015","0.029","0.4","0.003"
"20200715","103","서남권","111213","공항대로","19","0.016","0.023","0.4","0.004"
"20200715","104","동남권","111263","도산대로","11","0.015","0.019","0.4","0.002"
"20200715","999","기타","555552","남산","8","0.021","0.024","0.2","0.002"
"20200715","999","기타","555554","관악산","9","0.009","0.008","0.4","0.006"
"20200715","104","동남권","111278","강남대로","14","0.013","0.026","0.5","0.003"
"20200715","100","도심권","111155","종로","16","0.017","0.018","0.4","0.003"
"20200715","108","입체","111143","서울숲","11","0.015","0.016","0.3","0.003"
"20200715","103","서남권","111545","시흥대로","18","0.01","0.042","0.6","0.003"
"20200715","100","도심권","111124","청계천로","16","0.016","0.018","0.5","0.004"
"20200715","999","기타","555556","세곡","14","0.015","0.03","0.4","0.002"
"20200715","103","서남권","111242","동작대로","14","0.016","0.024","0.3","0.003"
"20200715","102","동북권","111276","강변북로","9","0.017","0.021","0.5","0.003"
"20200715","100","도심권","111122","한강대로","23","0.015","0.019","0.4","0.003"
"20200714","102","동북권","111276","강변북로","5","0.028","0.007","0.4","0.002"
"20200714","101","서북권","111202","신촌로","9","0.018","0.019","0.3","0.002"
"20200714","999","기타","555550","궁동","6","0.022","0.01","0.2","0.002"
"20200714","102","동북권","111154","홍릉로","8","0.017","0.021","0.3","0.002"
"20200714","108","입체","111143","서울숲","6","0.018","0.011","0.2","0.003"
"20200714","108","입체","111192","자연사박물관","6","0.028","0.008","0.1","0.006"
"20200714","103","서남권","111545","시흥대로","15","0.012","0.034","0.6","0.003"
"20200714","102","동북권","111277","화랑로","9","0.023","0.019","0.3","0.003"
"20200714","999","기타","555556","세곡","6","0.015","0.026","0.5","0.002"
"20200714","999","기타","555552","남산","5","0.023","0.019","0.2","0.002"
"20200714","999","기타","555555","행주","6","0.022","0.019","0.4","0.003"
"20200714","108","입체","111200","마포아트센터","8","0.028","0.011","0.2","0.002"
"20200714","108","입체","111272","올림픽공원","6","0.02","0.007","0.1","0.004"
"20200714","104","동남권","111156","천호대로","9","0.016","0.019","0.4","0.002"
"20200714","103","서남권","111242","동작대로","9","0.018","0.018","0.3","0.004"
"20200714","999","기타","555554","관악산","5","0.013","0.007","0.4","0.005"
"20200714","100","도심권","111124","청계천로","11","0.017","0.015","0.5","0.003"
"20200714","102","동북권","111162","정릉로","8","0.02","0.01","0.2","0.003"
"20200714","100","도심권","111122","한강대로","10","0.018","0.016","0.4","0.003"
"20200714","999","기타","555553","북한산","5","0.025","0.004","0.4","0.001"
"20200714","103","서남권","111213","공항대로","13","0.016","0.02","0.4","0.004"
"20200714","103","서남권","111232","영등포로","8","0.017","0.021","0.4","0.003"
"20200714","100","도심권","111155","종로","11","0.018","0.015","0.3","0.002"
"20200714","104","동남권","111278","강남대로","8","0.017","0.017","0.4","0.003"
"20200714","104","동남권","111263","도산대로","7","0.018","0.013","0.4","0.002"
"20200713","108","입체","111192","자연사박물관","7","0.031","0.008","0.2","0.006"
"20200713","101","서북권","111202","신촌로","14","0.021","0.015","0.3","0.002"
"20200713","103","서남권","111242","동작대로","7","0.02","0.02","0.3","0.004"
"20200713","104","동남권","111156","천호대로","9","0.018","0.022","0.4","0.003"
"20200713","103","서남권","111213","공항대로","10","0.022","0.015","0.3","0.004"
"20200713","104","동남권","111263","도산대로","7","0.017","0.017","0.5","0.002"
"20200713","999","기타","555552","남산","5","0.027","0.016","0.2","0.001"
"20200713","108","입체","111272","올림픽공원","9","0.024","0.007","0.1","0.004"
"20200713","102","동북권","111276","강변북로","5","0.032","0.005","0.5","0.002"
"20200713","100","도심권","111122","한강대로","17","0.019","0.017","0.4","0.003"
"20200713","102","동북권","111154","홍릉로","9","0.021","0.019","0.3","0.002"
"20200713","102","동북권","111277","화랑로","11","0.026","0.023","0.3","0.003"
"20200713","999","기타","555556","세곡","7","0.018","0.02","0.5","0.002"
"20200713","103","서남권","111232","영등포로","9","0.021","0.018","0.4","0.003"
"20200713","100","도심권","111124","청계천로","13","0.019","0.014","0.5","0.003"
"20200713","103","서남권","111545","시흥대로","13","0.012","0.036","0.6","0.003"
"20200713","999","기타","555550","궁동","8","0.025","0.011","0.2","0.002"
"20200713","999","기타","555553","북한산","7","0.03","0.004","0.4","0.001"
"20200713","999","기타","555554","관악산","3","0.026","0.005","0.4","0.005"
"20200713","100","도심권","111155","종로","15","0.018","0.02","0.4","0.002"
"20200713","108","입체","111143","서울숲","9","0.02","0.009","0.3","0.003"
"20200713","104","동남권","111278","강남대로","8","0.018","0.02","0.5","0.003"
"20200713","102","동북권","111162","정릉로","8","0.021","0.017","0.2","0.003"
"20200713","108","입체","111200","마포아트센터","9","0.029","0.011","0.2","0.002"
"20200713","999","기타","555555","행주","7","0.019","0.026","0.5","0.003"
"20200712","103","서남권","111242","동작대로","10","0.024","0.016","0.3","0.004"
"20200712","108","입체","111192","자연사박물관","12","0.033","0.01","0.2","0.006"
"20200712","999","기타","555552","남산","9","0.03","0.02","0.2","0.002"
"20200712","999","기타","555555","행주","15","0.014","0.029","0.5","0.003"
"20200712","999","기타","555553","북한산","11","0.026","0.006","0.4","0.002"
"20200712","100","도심권","111124","청계천로","21","0.025","0.012","0.4","0.003"
"20200712","100","도심권","111155","종로","20","0.023","0.018","0.4","0.002"
"20200712","103","서남권","111213","공항대로","15","0.025","0.015","0.4","0.004"
"20200712","108","입체","111200","마포아트센터","12","0.036","0.009","0.2","0.002"
"20200712","104","동남권","111278","강남대로","12","0.02","0.017","0.4","0.003"
"20200712","108","입체","111272","올림픽공원","12","0.025","0.006","0.1","0.004"
"20200712","100","도심권","111122","한강대로","19","0.024","0.014","0.4","0.003"
"20200712","999","기타","555554","관악산","9","0.014","0.006","0.4","0.006"
"20200712","102","동북권","111276","강변북로","8","0.031","0.011","0.5","0.003"
"20200712","102","동북권","111277","화랑로","14","0.031","0.019","0.3","0.003"
"20200712","103","서남권","111232","영등포로","15","0.022","0.022","0.4","0.003"
"20200712","103","서남권","111545","시흥대로","20","0.014","0.032","0.6","0.003"
"20200712","101","서북권","111202","신촌로","13","0.027","0.014","0.3","0.003"
"20200712","104","동남권","111263","도산대로","9","0.022","0.013","0.4","0.002"
"20200712","102","동북권","111154","홍릉로","13","0.027","0.016","0.3","0.002"
"20200712","104","동남권","111156","천호대로","14","0.025","0.017","0.4","0.003"
"20200712","999","기타","555556","세곡","13","0.016","0.021","0.5","0.002"
"20200712","999","기타","555550","궁동","13","0.028","0.009","0.2","0.002"
"20200712","102","동북권","111162","정릉로","13","0.027","0.012","0.2","0.003"
"20200712","108","입체","111143","서울숲","13","0.021","0.009","0.3","0.004"
"20200711","102","동북권","111276","강변북로","5","0.041","0.007","0.5","0.002"
"20200711","108","입체","111192","자연사박물관","6","0.041","0.007","0.2","0.006"
"20200711","100","도심권","111122","한강대로","12","0.028","0.015","0.4","0.003"
"20200711","103","서남권","111232","영등포로","8","0.03","0.021","0.5","0.003"
"20200711","100","도심권","111124","청계천로","16","0.032","0.012","0.4","0.003"
"20200711","101","서북권","111202","신촌로","9","0.03","0.017","0.4","0.003"
"20200711","103","서남권","111545","시흥대로","13","0.016","0.044","0.6","0.003"
"20200711","104","동남권","111278","강남대로","11","0.027","0.02","0.4","0.003"
"20200711","999","기타","555550","궁동","9","0.036","0.008","0.3","0.002"
"20200711","999","기타","555552","남산","5","0.038","0.016","0.2","0.001"
"20200711","999","기타","555553","북한산","7","0.035","0.004","0.4","0.002"
"20200711","108","입체","111272","올림픽공원","7","0.033","0.007","0.2","0.004"
"20200711","999","기타","555554","관악산","6","0.012","0.007","0.4","0.006"
"20200711","999","기타","555555","행주","8","0.032","0.019","0.4","0.002"
"20200711","103","서남권","111213","공항대로","12","0.03","0.018","0.3","0.004"
"20200711","100","도심권","111155","종로","13","0.03","0.017","0.3","0.002"
"20200711","108","입체","111200","마포아트센터","8","0.044","0.008","0.2","0.002"
"20200711","102","동북권","111162","정릉로","7","0.031","0.015","0.2","0.002"
"20200711","108","입체","111143","서울숲","9","0.028","0.009","0.3","0.003"
"20200711","104","동남권","111156","천호대로","11","0.027","0.024","0.4","0.003"
"20200711","102","동북권","111277","화랑로","9","0.034","0.023","0.3","0.003"
"20200711","103","서남권","111242","동작대로","9","0.027","0.024","0.3","0.004"
"20200711","102","동북권","111154","홍릉로","9","0.03","0.021","0.3","0.002"
"20200711","104","동남권","111263","도산대로","7","0.028","0.014","0.5","0.002"
"20200711","999","기타","555556","세곡","11","0.024","0.025","0.5","0.002"
"20200710","102","동북권","111162","정릉로","15","0.028","0.019","0.3","0.002"
"20200710","102","동북권","111154","홍릉로","18","0.025","0.027","0.4","0.002"
"20200710","103","서남권","111213","공항대로","26","0.022","0.026","0.5","0.004"
"20200710","999","기타","555556","세곡","18","0.018","0.036","0.6","0.002"
"20200710","103","서남권","111242","동작대로","16","0.024","0.031","0.4","0.004"
"20200710","108","입체","111200","마포아트센터","18","0.04","0.012","0.2","0.002"
"20200710","104","동남권","111156","천호대로","22","0.024","0.031","0.5","0.003"
"20200710","104","동남권","111278","강남대로","19","0.022","0.028","0.6","0.003"
"20200710","108","입체","111143","서울숲","16","0.027","0.01","0.3","0.003"
"20200710","999","기타","555550","궁동","20","0.031","0.014","0.3","0.002"
"20200710","100","도심권","111122","한강대로","20","0.026","0.021","0.5","0.003"
"20200710","103","서남권","111232","영등포로","19","0.027","0.024","0.5","0.003"
"20200710","102","동북권","111277","화랑로","19","0.039","0.026","0.3","0.003"
"20200710","100","도심권","111124","청계천로","20","0.027","0.019","0.5","0.003"
"20200710","999","기타","555554","관악산","6","0.014","0.008","0.5","0.006"
"20200710","108","입체","111272","올림픽공원","16","0.03","0.009","0.2","0.004"
"20200710","103","서남권","111545","시흥대로","25","0.017","0.042","0.7","0.003"
"20200710","104","동남권","111263","도산대로","14","0.026","0.017","0.5","0.002"
"20200710","999","기타","555555","행주","18","0.025","0.03","0.5","0.003"
"20200710","999","기타","555553","북한산","11","0.031","0.005","0.5","0.001"
"20200710","101","서북권","111202","신촌로","19","0.026","0.024","0.4","0.003"
"20200710","100","도심권","111155","종로","21","0.026","0.02","0.4","0.002"
"20200710","999","기타","555552","남산","11","0.034","0.022","0.3","0.001"
"20200710","102","동북권","111276","강변북로","10","0.04","0.009","0.5","0.002"
"20200710","108","입체","111192","자연사박물관","15","0.039","0.009","0.3","0.006"
"20200709","999","기타","555553","북한산","29","0.037","0.01","0.5","0.001"
"20200709","104","동남권","111278","강남대로","36","0.029","0.037","0.6","0.003"
"20200709","104","동남권","111156","천호대로","39","0.034","0.038","0.5","0.003"
"20200709","103","서남권","111213","공항대로","53","0.034","0.032","0.6","0.004"
"20200709","103","서남권","111232","영등포로","49","0.039","0.04","0.6","0.003"
"20200709","102","동북권","111277","화랑로","38","0.042","0.037","0.4","0.003"
"20200709","999","기타","555556","세곡","38","0.037","0.027","0.6","0.002"
"20200709","999","기타","555550","궁동","66","0.051","0.018","0.4","0.002"
"20200709","999","기타","555554","관악산","167","0.023","0.009","0.5","0.006"
"20200709","102","동북권","111162","정릉로","37","0.036","0.032","0.4","0.003"
"20200709","999","기타","555555","행주","51","0.036","0.035","0.7","0.003"
"20200709","103","서남권","111242","동작대로","39","0.033","0.041","0.5","0.004"
"20200709","101","서북권","111202","신촌로","51","0.033","0.04","0.7","0.003"
"20200709","108","입체","111200","마포아트센터","43","0.056","0.02","0.3","0.003"
"20200709","108","입체","111143","서울숲","36","0.031","0.018","0.4","0.003"
"20200709","100","도심권","111155","종로","42","0.039","0.032","0.6","0.003"
"20200709","103","서남권","111545","시흥대로","55","0.027","0.059","0.7","0.003"
"20200709","100","도심권","111124","청계천로","49","0.031","0.035","0.8","0.004"
"20200709","108","입체","111192","자연사박물관","43","0.051","0.019","0.5","0.006"
"20200709","108","입체","111272","올림픽공원","32","0.038","0.016","0.3","0.004"
"20200709","100","도심권","111122","한강대로","57","0.03","0.033","0.6","0.004"
"20200709","102","동북권","111154","홍릉로","40","0.035","0.038","0.5","0.002"
"20200709","102","동북권","111276","강변북로","40","0.026","0.049","0.8","0.003"
"20200709","999","기타","555552","남산","37","0.044","0.037","0.5","0.002"
"20200709","104","동남권","111263","도산대로","39","0.026","0.041","0.7","0.002"
"20200708","999","기타","555552","남산","29","0.044","0.029","0.4","0.002"
"20200708","103","서남권","111232","영등포로","33","0.025","0.048","0.6","0.003"
"20200708","103","서남권","111545","시흥대로","37","0.037","0.034","0.5","0.003"
"20200708","108","입체","111143","서울숲","29","0.03","0.016","0.3","0.003"
"20200708","104","동남권","111263","도산대로","32","0.032","0.031","0.6","0.002"
"20200708","102","동북권","111277","화랑로","35","0.049","0.028","0.3","0.003"
"20200708","102","동북권","111154","홍릉로","33","0.036","0.033","0.5","0.002"
"20200708","102","동북권","111162","정릉로","35","0.035","0.029","0.3","0.002"
"20200708","104","동남권","111278","강남대로","32","0.031","0.034","0.6","0.003"
"20200708","108","입체","111192","자연사박물관","28","0.047","0.016","0.4","0.006"
"20200708","103","서남권","111213","공항대로","34","0.028","0.028","0.4","0.004"
"20200708","999","기타","555553","북한산","29","0.046","0.008","0.5","0.002"
"20200708","108","입체","111200","마포아트센터","29","0.052","0.017","0.2","0.002"
"20200708","999","기타","555550","궁동","34","0.034","0.021","0.3","0.002"
"20200708","103","서남권","111242","동작대로","38","0.035","0.037","0.5","0.004"
"20200708","101","서북권","111202","신촌로","35","0.025","0.045","0.7","0.003"
"20200708","100","도심권","111155","종로","33","0.043","0.021","0.4","0.003"
"20200708","100","도심권","111122","한강대로","35","0.033","0.03","0.6","0.003"
"20200708","108","입체","111272","올림픽공원","30","0.038","0.018","0.3","0.004"
"20200708","100","도심권","111124","청계천로","36","0.037","0.023","0.6","0.003"
"20200708","104","동남권","111156","천호대로","35","0.039","0.039","0.5","0.003"
"20200708","102","동북권","111276","강변북로","34","0.027","0.047","0.8","0.003"
"20200708","999","기타","555556","세곡","36","0.033","0.034","0.6","0.002"
"20200708","999","기타","555555","행주","32","0.028","0.031","0.5","0.003"
"20200708","999","기타","555554","관악산","24","0.034","0.011","0.5","0.005"
"20200707","100","도심권","111122","한강대로","21","0.027","0.023","0.5","0.003"
"20200707","999","기타","555554","관악산","18","0.035","0.011","0.4","0.006"
"20200707","108","입체","111200","마포아트센터","16","0.043","0.013","0.2","0.003"
"20200707","103","서남권","111545","시흥대로","22","0.027","0.027","0.4","0.003"
"20200707","999","기타","555553","북한산","16","0.038","0.007","0.4","0.001"
"20200707","104","동남권","111156","천호대로","21","0.029","0.03","0.4","0.003"
"20200707","999","기타","555556","세곡","21","0.024","0.029","0.6","0.002"
"20200707","999","기타","555550","궁동","20","0.029","0.017","0.2","0.002"
"20200707","999","기타","555552","남산","18","0.037","0.02","0.4","0.002"
"20200707","102","동북권","111154","홍릉로","20","0.031","0.027","0.4","0.002"
"20200707","108","입체","111192","자연사박물관","16","0.04","0.012","0.2","0.006"
"20200707","103","서남권","111242","동작대로","20","0.027","0.03","0.4","0.004"
"20200707","101","서북권","111202","신촌로","22","0.021","0.038","0.6","0.003"
"20200707","999","기타","555555","행주","15","0.026","0.027","0.4","0.003"
"20200707","108","입체","111143","서울숲","17","0.024","0.014","0.3","0.003"
"20200707","102","동북권","111276","강변북로","19","0.021","0.039","0.7","0.003"
"20200707","102","동북권","111162","정릉로","19","0.03","0.028","0.3","0.003"
"20200707","102","동북권","111277","화랑로","19","0.043","0.02","0.2","0.003"
"20200707","104","동남권","111263","도산대로","19","0.024","0.025","0.5","0.002"
"20200707","100","도심권","111124","청계천로","23","0.032","0.018","0.5","0.003"
"20200707","108","입체","111272","올림픽공원","17","0.03","0.012","0.2","0.004"
"20200707","100","도심권","111155","종로","20","0.037","0.014","0.3","0.002"
"20200707","103","서남권","111232","영등포로","18","0.022","0.036","0.5","0.003"
"20200707","103","서남권","111213","공항대로","19","0.026","0.02","0.4","0.004"
"20200707","104","동남권","111278","강남대로","21","0.023","0.03","0.5","0.003"
"20200706","101","서북권","111202","신촌로","28","0.031","0.04","0.6","0.003"
"20200706","104","동남권","111278","강남대로","25","0.029","0.036","0.6","0.003"
"20200706","999","기타","555556","세곡","30","0.032","0.035","0.7","0.003"
"20200706","103","서남권","111232","영등포로","25","0.034","0.039","0.6","0.003"
"20200706","102","동북권","111154","홍릉로","28","0.04","0.03","0.5","0.002"
"20200706","103","서남권","111242","동작대로","25","0.034","0.042","0.5","0.004"
"20200706","108","입체","111143","서울숲","24","0.032","0.017","0.3","0.003"
"20200706","999","기타","555555","행주","27","0.029","0.034","0.6","0.003"
"20200706","100","도심권","111155","종로","29","0.044","0.022","0.4","0.003"
"20200706","104","동남권","111156","천호대로","32","0.036","0.036","0.5","0.003"
"20200706","102","동북권","111162","정릉로","27","0.036","0.027","0.4","0.004"
"20200706","103","서남권","111213","공항대로","30","0.027","0.032","0.4","0.004"
"20200706","999","기타","555553","북한산","24","0.05","0.01","0.5","0.001"
"20200706","999","기타","555554","관악산","24","0.03","0.01","0.5","0.006"
"20200706","999","기타","555552","남산","0","0.047","0.025","0.5","0.002"
"20200706","999","기타","555550","궁동","25","0.04","0.019","0.3","0.003"
"20200706","103","서남권","111545","시흥대로","31","0.032","0.045","0.6","0.003"
"20200706","108","입체","111200","마포아트센터","23","0.05","0.015","0.2","0.003"
"20200706","104","동남권","111263","도산대로","24","0.032","0.032","0.6","0.003"
"20200706","102","동북권","111276","강변북로","26","0.03","0.043","0.7","0.003"
"20200706","100","도심권","111124","청계천로","31","0.037","0.024","0.7","0.004"
"20200706","102","동북권","111277","화랑로","29","0.042","0.028","0.3","0.003"
"20200706","100","도심권","111122","한강대로","32","0.037","0.025","0.5","0.004"
"20200706","108","입체","111192","자연사박물관","24","0.051","0.015","0.3","0.006"
"20200706","108","입체","111272","올림픽공원","27","0.04","0.013","0.2","0.004"
"20200705","999","기타","555555","행주","42","0.033","0.032","0.6","0.003"
"20200705","102","동북권","111154","홍릉로","28","0.049","0.025","0.5","0.002"
"20200705","999","기타","555552","남산","0","0.055","0.019","0.5","0.002"
"20200705","102","동북권","111276","강변북로","28","0.041","0.037","0.7","0.003"
"20200705","104","동남권","111263","도산대로","27","0.042","0.021","0.5","0.003"
"20200705","102","동북권","111162","정릉로","30","0.045","0.011","0.4","0.004"
"20200705","100","도심권","111155","종로","34","0.053","0.016","0.4","0.003"
"20200705","103","서남권","111232","영등포로","35","0.045","0.027","0.5","0.003"
"20200705","100","도심권","111124","청계천로","36","0.048","0.015","0.5","0.004"
"20200705","103","서남권","111213","공항대로","30","0.043","0.013","0.4","0.004"
"20200705","102","동북권","111277","화랑로","28","0.045","0.02","0.3","0.003"
"20200705","103","서남권","111242","동작대로","28","0.045","0.033","0.4","0.004"
"20200705","100","도심권","111122","한강대로","37","0.042","0.022","0.5","0.003"
"20200705","108","입체","111272","올림픽공원","25","0.044","0.01","0.2","0.004"
"20200705","101","서북권","111202","신촌로","34","0.043","0.025","0.6","0.004"
"20200705","104","동남권","111156","천호대로","29","0.05","0.024","0.5","0.004"
"20200705","108","입체","111143","서울숲","28","0.039","0.011","0.3","0.003"
"20200705","108","입체","111192","자연사박물관","29","0.058","0.011","0.4","0.006"
"20200705","103","서남권","111545","시흥대로","36","0.048","0.022","0.5","0.003"
"20200705","108","입체","111200","마포아트센터","31","0.063","0.01","0.2","0.003"
"20200705","104","동남권","111278","강남대로","24","0.044","0.022","0.5","0.003"
"20200705","999","기타","555554","관악산","23","0.049","0.007","0.5","0.006"
"20200705","999","기타","555550","궁동","38","0.048","0.011","0.3","0.003"
"20200705","999","기타","555553","북한산","28","0.05","0.01","0.4","0.002"
"20200705","999","기타","555556","세곡","28","0.037","0.026","0.6","0.003"
"20200704","104","동남권","111156","천호대로","27","0.036","0.03","0.4","0.003"
"20200704","103","서남권","111545","시흥대로","32","0.037","0.034","0.5","0.003"
"20200704","100","도심권","111122","한강대로","29","0.034","0.023","0.5","0.003"
"20200704","999","기타","555556","세곡","24","0.032","0.027","0.6","0.002"
"20200704","999","기타","555552","남산","0","0.044","0.023","0.5","0.002"
"20200704","102","동북권","111154","홍릉로","22","0.038","0.023","0.4","0.002"
"20200704","108","입체","111200","마포아트센터","22","0.053","0.012","0.2","0.003"
"20200704","102","동북권","111276","강변북로","20","0.035","0.033","0.6","0.003"
"20200704","103","서남권","111242","동작대로","28","0.037","0.036","0.4","0.004"
"20200704","104","동남권","111263","도산대로","23","0.033","0.025","0.5","0.002"
"20200704","999","기타","555553","북한산","21","0.045","0.008","0.4","0.001"
"20200704","999","기타","555555","행주","28","0.033","0.029","0.5","0.003"
"20200704","102","동북권","111162","정릉로","21","0.037","0.01","0.3","0.004"
"20200704","103","서남권","111232","영등포로","26","0.033","0.035","0.5","0.003"
"20200704","999","기타","555550","궁동","30","0.037","0.017","0.3","0.002"
"20200704","999","기타","555554","관악산","21","0.03","0.009","0.4","0.006"
"20200704","108","입체","111143","서울숲","21","0.031","0.012","0.3","0.003"
"20200704","100","도심권","111124","청계천로","28","0.039","0.016","0.4","0.003"
"20200704","100","도심권","111155","종로","26","0.041","0.017","0.3","0.003"
"20200704","108","입체","111192","자연사박물관","20","0.05","0.011","0.3","0.006"
"20200704","103","서남권","111213","공항대로","28","0.034","0.021","0.4","0.004"
"20200704","102","동북권","111277","화랑로","24","0.037","0.021","0.3","0.003"
"20200704","104","동남권","111278","강남대로","24","0.031","0.028","0.5","0.003"
"20200704","108","입체","111272","올림픽공원","21","0.037","0.011","0.2","0.004"
"20200704","101","서북권","111202","신촌로","26","0.031","0.032","0.6","0.003"
"20200703","104","동남권","111263","도산대로","45","0.023","0.031","0.7","0.003"
"20200703","999","기타","555555","행주","54","0.02","0.036","0.7","0.003"
"20200703","108","입체","111200","마포아트센터","47","0.047","0.016","0.2","0.003"
"20200703","103","서남권","111242","동작대로","48","0.023","0.026","0.6","0.004"
"20200703","108","입체","111143","서울숲","41","0.025","0.015","0.4","0.003"
"20200703","100","도심권","111155","종로","55","0.034","0.027","0.6","0.003"
"20200703","102","동북권","111162","정릉로","50","0.035","0.013","0.5","0.004"
"20200703","999","기타","555553","북한산","42","0.043","0.008","0.5","0.001"
"20200703","999","기타","555554","관악산","46","0.023","0.008","0.5","0.006"
"20200703","103","서남권","111545","시흥대로","58","0.017","0.051","0.7","0.003"
"20200703","999","기타","555550","궁동","54","0.026","0.021","0.4","0.003"
"20200703","100","도심권","111124","청계천로","61","0.027","0.029","0.9","0.004"
"20200703","100","도심권","111122","한강대로","62","0.029","0.025","0.6","0.004"
"20200703","999","기타","555556","세곡","49","0.023","0.027","0.7","0.002"
"20200703","108","입체","111192","자연사박물관","45","0.051","0.012","0.5","0.006"
"20200703","108","입체","111272","올림픽공원","39","0.028","0.014","0.3","0.005"
"20200703","102","동북권","111154","홍릉로","49","0.037","0.027","0.5","0.002"
"20200703","103","서남권","111232","영등포로","57","0.028","0.034","0.7","0.004"
